"loading","measurement_17","measurement_6","measurement_5","measurement_7","attribute_0","measurement_4","attribute_1","product_code","measurement_14","measurement_13","measurement_8","measurement_15","attribute_2","measurement_3","measurement_9","measurement_10","failure"
85.4,676.238,17.588,16.885,11.547,7,11.722,8,2,13.999,13.433,19.043,15.045,5,18.415,11.242,16.644,0
92.38,765.764,18.246,16.632,14.499,7,12.481,8,2,16.481,14.935,18.736,15.595,5,18.336,11.343,16.645,0
132.28,673.151,16.679,17.034,11.386,7,12.156,8,2,17.39,16.578,19.554,16.876,5,18.086,10.005,14.664,0
125.14,743.877,16.357,17.265,11.064,7,11.78,8,2,13.745,14.175,19.851,16.275,5,17.824,11.298,16.053,1
88.08,826.736,18.773,18.195,13.309,7,10.993,8,2,17.096,14.327,18.49,14.228,5,18.767,12.6,16.775,0
151.58,504.3,17.219,17.251,12.242,7,12.352,8,2,19.975,14.982,17.145,16.467,5,17.838,10.022,15.623,0
86.85,992.945,17.521,18.233,12.319,7,10.6,8,2,13.437,13.43,20.729,15.113,5,17.886,12.89,15.875,0
86.76,883.661,17.912,18.149,12.237,7,12.329,8,2,14.148,15.253,19.929,15.228,5,18.8,12.031,16.344,0
90.87,656.923,18.292,17.359,10.856,7,11.42,8,2,17.75,15.583,18.957,13.213,5,16.373,10.889,16.349,0
76.74,828.495,19.228,17.219,11.305,7,13.037,8,2,19.111,16.448,20.838,16.117,5,17.236,10.41,17.331,1
76.15,563.997,18.468,16.716,11.563,7,10.927,8,2,15.642,15.37,18.173,16.687,5,18.205,10.393,16.854,0
123.77,728.15,18.838,15.855,11.959,7,13.056,8,2,15.539,16.335,19.897,15.48,5,17.244,11.285,16.129,0
196.77,685.659,17.602,16.513,13.192,7,12.566,8,2,15.902,16.061,18.198,13.261,5,16.699,12.276,16.651,0
222.19,721.924,19.73,16.881,11.982,7,11.453,8,2,18.663,15.354,19.069,14.937,5,16.852,11.518,16.385,1
103.15,711.707,16.475,19.446,11.713,7,11.177,8,2,15.138,14.414,18.546,13.482,5,18.466,9.78,16.674,0
108.5,715.374,16.663,17.389,11.64,7,11.321,8,2,15.657,15.31,18.55,14.182,5,17.007,12.886,16.954,0
128.03,674.033,19.32,18.24,11.455,7,11.215,8,2,14.773,16.324,18.3,16.7,5,18.031,10.84,16.328,1
134.06,753.915,19.868,18.504,11.971,7,10.486,8,2,16.023,15.125,18.605,17.966,5,16.529,11.182,16.594,0
121.22,771.944,17.463,18.518,12.069,7,11.454,8,2,13.655,16.189,18.909,15.001,5,18.466,11.269,18.337,0
110.83,585.149,17.947,16.604,10.138,7,13.542,8,2,15.123,15.123,18.246,15.442,5,18.164,12.697,16.29,0
97.89,738.298,16.931,17.063,12.354,7,13.573,8,2,17.823,16.036,19.655,14.597,5,17.993,10.362,17.217,0
101.17,403.75,15.041,16.351,11.774,7,12.396,8,2,17.886,16.136,16.777,15.285,5,17.113,10.439,14.996,0
91.68,970.567,18.772,18.744,13.175,7,13.126,8,2,16.062,15.352,20.047,13.49,5,18.578,12.049,16.82,0
90.94,583.417,16.37,16.744,11.272,7,11.177,8,2,17.62,15.527,18.112,16.387,5,16.335,11.748,17.029,0
133.41,565.207,17.452,16.386,10.721,7,10.148,8,2,16.242,15.894,18.225,14.458,5,18.383,11.936,15.903,0
108.94,545.605,17.26,16.561,12.394,7,10.402,8,2,15.175,14.052,17.343,14.667,5,20.269,11.481,17.496,0
76.65,626.28,17.628,16.579,10.683,7,14.949,8,2,13.931,14.881,18.865,15.108,5,18.62,11.748,17.565,0
166.65,728.105,16.364,16.96,12.108,7,11.933,8,2,15.383,16.234,19.604,14.913,5,17.198,10.722,15.378,0
119.35,680.187,17.528,17.557,11.525,7,10.238,8,2,19.243,15.982,18.725,18.427,5,16.88,11.21,15.764,0
115.1,785.414,16.314,17.254,11.353,7,10.035,8,2,16.175,16.17,20.238,16.032,5,17.071,11.176,17.291,0
173.44,815.699,18.537,17.587,11.996,7,11.579,8,2,15.566,15.747,19.954,16.378,5,18.072,11.071,16.655,1
118.57,539.834,17.807,17.585,9.387,7,12.702,8,2,20.306,14.69,18.168,16.69,5,18.585,11.103,16.142,0
80.8,715.056,16.814,18.317,10.777,7,11.66,8,2,16.247,15.515,18.936,15.542,5,17.103,11.547,15.203,0
133.14,773.03,16.32,15.547,10.489,7,12.713,8,2,15.558,14.465,21.293,14.479,5,18.329,11.664,15.732,0
204.97,607.246,17.479,16.332,12.486,7,12.163,8,2,17.503,16.557,18.425,18.799,5,17.295,10.612,13.671,1
103.74,614.684,18.02,15.688,11.768,7,12.664,8,2,13.473,15.045,19.314,12.888,5,17.906,10.257,16.977,0
101.39,673.871,18.409,18.46,9.777,7,12.43,8,2,14.805,15.892,19.364,16.953,5,16.847,9.951,16.443,1
130.41,692.162,16.93,17.128,10.806,7,12.963,8,2,15.052,14.418,19.094,15.21,5,17.359,12.172,18.037,0
105.71,750.578,15.238,17.17,11.449,7,12.224,8,2,19.225,17.785,20.132,14.415,5,16.837,10.733,15.149,0
118.96,652.678,16.572,16.288,9.688,7,11.867,8,2,14.755,14.407,19.465,17.969,5,18.405,12.71,16.521,0
144.83,750.767,16.369,16.727,12.326,7,11.693,8,2,18.511,14.3,19.736,15.594,5,17.117,11.125,16.209,0
96.19,849.773,16.948,19.822,11.399,7,11.486,8,2,14.708,15.046,19.034,13.733,5,18.09,12.091,17.005,0
131.92,619.637,17.545,17.895,10.911,7,11.926,8,2,15.806,17.014,18.341,13.407,5,18.225,10.727,15.539,0
65.59,568.492,17.658,15.744,12.084,7,12.011,8,2,17.313,16.533,17.96,18.291,5,18.897,12.01,15.494,0
125.16,715.505,16.752,17.495,13.512,7,12.005,8,2,16.429,14.395,18.121,19.774,5,16.082,11.647,15.444,0
78.5,532.445,15.659,16.748,10.509,7,12.371,8,2,18.414,15.594,18.752,17.177,5,18.038,9.774,15.799,0
109.31,696.932,17.61,17.683,10.914,7,11.211,8,2,14.229,15.487,18.672,15.455,5,17.373,12.289,13.972,0
111.06,701.625,17.313,18.544,12.21,7,11.759,8,2,15.39,14.201,18.236,15.124,5,18.071,10.847,15.759,0
165.44,601.412,19.411,18.783,9.528,7,10.467,8,2,16.997,16.284,17.613,16.235,5,17.984,11.974,18.102,0
102.37,606.071,17.895,17.594,10.273,7,11.635,8,2,14.382,14.114,18.707,18.325,5,18.384,10.509,14.684,0
103.89,644.098,16.85,17.137,11.481,7,11.535,8,2,13.432,17.066,19.709,15.143,5,18.152,8.589,16.091,1
97.41,922.06,17.493,19.376,10.007,7,12.931,8,2,16.669,15.863,20.927,14.611,5,18.205,11.452,17.395,0
136.48,809.629,17.939,17.626,11.529,7,12.03,8,2,13.337,16.751,19.392,16.806,5,21.09,12.922,17.124,1
160.2,685.213,17.229,15.635,11.237,7,11.993,8,2,15.686,16.228,19.583,12.898,5,18.705,12.361,16.81,1
179.84,543.289,17.004,15.548,10.73,7,11.213,8,2,15.204,14.022,18.432,14.863,5,16.209,12.104,17.802,0
106.96,640.264,20.123,17.621,11.274,7,11.044,8,2,15.912,14.204,17.998,12.862,5,17.656,11.625,13.905,1
155.33,721.334,17.672,15.942,11.836,7,10.54,8,2,15.143,16.923,19.472,15.115,5,18.524,12.418,16.331,1
81.24,642.36,17.415,17.364,11.849,7,11.796,8,2,18.081,16.44,18.261,16.138,5,18.712,11.275,15.382,0
133.39,728.689,17.478,17.864,11.183,7,12.645,8,2,15.225,16.229,18.294,17.334,5,17.218,13.574,15.021,0
141.63,635.24,16.728,17.603,12.163,7,13.24,8,2,16.487,16.234,18.642,13.94,5,18.328,9.571,16.15,0
118.95,821.505,18.611,15.887,12.109,7,11.927,8,2,18.334,16.067,19.532,17.17,5,18.31,14.606,17.582,0
100.78,623.419,19.016,16.614,11.9,7,11.25,8,2,11.289,14.108,18.142,13.643,5,18.629,11.753,16.509,0
143.54,765.267,18.717,16.854,12.968,7,13.32,8,2,14.19,13.331,19.327,14.158,5,17.16,11.175,15.166,0
121.63,805.521,18.741,17.121,11.779,7,13.201,8,2,18.018,14.67,20.166,14.708,5,19.924,11.163,14.466,0
80.38,743.915,18.527,18.582,11.46,7,11.866,8,2,17.697,16.933,19.165,14.435,5,19.343,10.264,16.002,0
145.42,769.989,18.171,16.397,11.7,7,12.661,8,2,17.154,15.052,20.292,16.601,5,19.173,11.102,17.212,0
101.67,876.851,16.811,16.924,11.912,7,12.247,8,2,15.618,17.811,20.967,13.61,5,18.007,11.598,16.453,0
109.3,644.759,16.971,16.673,10.489,7,10.52,8,2,12.393,15.277,19.181,15.078,5,18.677,11.688,17.702,0
86.83,882.371,15.992,18.383,11.882,7,10.576,8,2,15.449,13.636,20.425,15.827,5,18.933,11.209,14.386,0
80.09,549.528,17.265,17.136,10.44,7,13.554,8,2,15.844,14.72,18.462,13.469,5,16.52,10.2,16.277,0
125.17,479.018,16.692,15.377,12.602,7,13.046,8,2,15.378,17.745,17.57,16.191,5,17.49,10.67,15.617,0
68.16,657.416,16.385,17.689,10.624,7,11.17,8,2,15.442,14.563,18.579,16.731,5,18.783,11.994,15.371,0
154,714.629,18.161,16.034,11.091,7,13.216,8,2,16.145,15.749,19.378,18.326,5,16.52,13.06,15.372,0
123.27,739.602,18.322,15.171,13.841,7,12.235,8,2,18.784,16.064,19.567,16.166,5,17.678,11.363,16.983,0
82.15,1009.993,18.04,18.056,13.007,7,11.438,8,2,18.7,15.018,21.23,14.777,5,16.883,11.453,16.331,0
100.38,787.354,17.776,17.276,12.117,7,11.259,8,2,14.552,16.102,20.013,19.169,5,16.201,10.582,18.05,1
88.18,780.801,17.072,17.882,11.747,7,13.974,8,2,14.846,14.427,19.769,14.504,5,20.27,10.737,17.956,0
103.29,802.458,18.693,17.941,12.271,7,11.868,8,2,13.373,14.469,19.18,14.447,5,16.535,11.784,14.082,0
119.86,647.605,17.373,16.355,10.937,7,11.339,8,2,13.854,15.393,19.303,15.022,5,18.057,11.323,13.523,0
152.53,848.538,17.126,18.013,12.032,7,10.982,8,2,21.289,14.989,20.249,18.361,5,17.11,10.857,15.738,0
110.37,663.358,16.314,18.823,11.758,7,9.807,8,2,16.163,15.013,18.115,16.364,5,17.43,10.434,17.044,0
129.12,827.36,15.457,17.62,13.085,7,11.407,8,2,13.162,17.775,19.639,16.49,5,16.036,11.494,17.169,0
122.89,642.888,16.655,17.989,10.789,7,12.837,8,2,17.407,14.218,17.961,15.554,5,16.148,12.515,14.663,1
107.93,663.989,16.697,17.839,13.14,7,12.793,8,2,14.241,18.523,18.085,15.501,5,16.183,10.287,16.015,0
96.11,715.368,19.049,17.273,12.097,7,11.436,8,2,15.032,15.265,19.256,17.412,5,17.923,10.3,13.811,0
134.03,843.15,16.806,18.854,12.995,7,12.214,8,2,14.978,14.912,18.947,14.108,5,18.913,11.711,15.537,0
85.33,506.682,17.533,15.467,10.482,7,12.551,8,2,13.616,15.898,18.62,15.077,5,17.513,10.922,15.932,0
164.22,563.046,17.954,17.565,13.077,7,11.124,8,2,16.765,15.061,16.743,13.826,5,16.418,11.099,16.017,0
70.66,799.928,17.586,17.608,13.066,7,12.025,8,2,14.362,16.587,19.767,13.356,5,19.282,10.057,15.897,0
106.59,734.547,17.514,17.292,10.688,7,11.772,8,2,18.257,15.766,19.461,16.487,5,17.54,12.183,15.395,0
105.23,753.988,18.246,18.904,12.786,7,11.661,8,2,17.215,16.652,17.924,15.903,5,17.545,11.736,16.33,0
139.38,500.583,18.066,16.351,11.904,7,10.028,8,2,16.282,16.773,17.206,14.774,5,17.195,11.302,17.184,0
186.78,620.36,17.745,16.896,11.318,7,12.779,8,2,18.555,14.781,19.13,16.263,5,19.49,9.673,15.771,0
207.26,810.169,17.711,17.579,9.963,7,12.453,8,2,14.833,15.528,20.634,14.255,5,18.693,11.74,17.218,0
142.42,704.515,15.993,15.612,9.961,7,11.891,8,2,13.722,16.856,20.068,16.1,5,18.619,13.393,17.47,1
83.07,580.846,18.456,16.328,11.945,7,12.057,8,2,15.273,16.391,18.718,15.545,5,16.147,9.617,15.165,0
100.83,701.877,16.034,17.766,12.68,7,11.409,8,2,12.906,15.998,18.647,13.624,5,16.948,10.68,16.639,0
88.11,724.85,17.169,20.007,9.098,7,10.317,8,2,13.59,16.52,19.064,13.982,5,16.038,10.921,16.417,0
66.36,403.08,16.155,16.321,10.608,7,11.972,8,2,17.348,14.071,17.348,16.96,5,17.946,10.149,17.927,0
67.11,712.409,18.021,16.901,13.354,7,13.116,8,2,17.285,15.248,18.156,13.752,5,19.491,12.273,18.573,0
143.9,727.626,16.522,18.887,11.917,7,11.948,8,2,15.847,15.138,18.562,17.026,5,17.891,10.756,15.099,0
158.22,693.487,17.989,16.567,11.819,7,9.554,8,2,17.862,15.488,18.976,17.745,5,18.954,11.939,16.959,0
99.81,660.109,17.8,15.922,12.737,7,11.176,8,2,14.644,16.209,18.93,15.418,5,17.638,11.062,15.688,0
129.05,623.835,17.585,16.889,13.819,7,13.162,8,2,15.927,16.014,17.59,13.193,5,18.151,10.816,15.548,1
164.79,740.129,18.24,16.23,10.778,7,10.132,8,2,14.481,15.842,20.371,16.411,5,17.727,11.36,15.734,0
138.94,620.09,18.577,17.955,11.011,7,11.542,8,2,16.214,16.152,18.509,16.777,5,17.223,9.901,16.934,0
139.24,827.727,16.402,17.095,11.591,7,11.29,8,2,13.956,15.773,20.318,17.904,5,18.796,12.082,15.688,1
159.33,753.32,16.201,16.081,10.76,7,12.107,8,2,18.784,18.196,20.088,15.906,5,15.562,13.052,16.16,1
119.38,779.81,18.604,16.904,11.955,7,12.207,8,2,19.852,15.938,18.88,16.472,5,17.903,13.802,16.146,0
106.85,716.458,17.279,15.501,12.533,7,13.601,8,2,18.775,16.24,19.643,17.026,5,17.021,11.763,16.681,0
185.48,836.868,17.128,18.177,12.362,7,10.126,8,2,14.661,13.342,20.157,13.616,5,17.193,10.154,17.255,1
158.21,643.748,18.087,17.94,10.384,7,11.902,8,2,14.92,14.39,18.748,14.878,5,17.146,10.816,16.399,1
106.8,582.415,16.571,17.197,11.56,7,13.751,8,2,18.445,16.759,18.206,15.628,5,17.341,10.507,15.321,1
136.87,630.948,16.458,17.581,11.837,7,11.815,8,2,16.47,13.255,18.106,15.467,5,19.164,11.25,15.637,1
84.1,776.211,17.378,17.63,11.709,7,11.223,8,2,14.154,16.528,19.448,14.711,5,18.703,11.746,16.544,0
145.98,755.182,18.868,16.969,10.414,7,11.836,8,2,17.131,16.905,19.427,16.699,5,18.101,13.402,15.908,0
125.52,488.858,16.9,16.355,9.909,7,13.322,8,2,19.375,16.523,17.639,16.296,5,17.458,12.382,17.239,0
153.07,651.544,17.822,18.237,10.942,7,8.951,8,2,18.139,14.578,18.616,15.772,5,17.208,10.321,14.712,1
190.84,696.441,15.664,18.938,12.058,7,9.798,8,2,16.365,16.062,18.275,14.302,5,15.96,10.545,16.578,0
160.85,750.691,16.98,16.107,12.418,7,10.005,8,2,14.144,15.635,18.956,16.027,5,17.697,13.741,17.779,0
73.46,746.663,18.521,17.795,10.251,7,9.096,8,2,19.885,15.3,19.457,17.145,5,17.536,12.124,16.641,0
61.81,757.957,15.772,19.656,10.672,7,12.906,8,2,15.935,16.712,19.052,15.832,5,19.035,10.814,14.169,1
147.5,924.2,18.126,16.762,11.823,7,12.236,8,2,17.227,15.975,21.337,13.819,5,16.241,12.087,16.617,1
58.66,733.279,15.059,15.373,11.961,7,11.018,8,2,17.851,16.35,20.496,17.021,5,15.978,11.372,15.933,0
110.45,595.228,17.435,17.777,11.365,7,12.583,8,2,15.581,14.522,17.79,16.648,5,17.946,11.092,16.501,0
120.57,713.864,18.636,16.385,11.431,7,10.214,8,2,14.702,15.867,20.109,16.092,5,16.652,10.265,16.494,0
117.42,426.025,15.73,15.698,10.056,7,11.12,8,2,17.324,16.492,18.202,20.363,5,16.789,10.257,15.51,0
88.27,757.91,17.099,16.819,12.485,7,10.95,8,2,17.551,16.488,19.609,15.69,5,16.785,11.191,14.715,0
129.33,689.074,15.862,17.507,12.126,7,12.108,8,2,17.076,15.333,18.681,14.229,5,16.154,11.28,16.661,0
155.97,352.704,17.741,15.69,9.264,7,11.16,8,2,15.444,16.704,18.199,16.401,5,19.379,8.768,14.767,0
144.74,767.101,16.328,17.142,13.812,7,12.24,8,2,17.482,16.664,18.613,14.055,5,17.738,12.088,15.644,0
127.23,820.225,18.531,17.306,11.404,7,12.735,8,2,15.846,15.233,19.89,12.544,5,19.378,12.448,16.648,1
188.55,802.517,17.94,16.176,12.299,7,11.362,8,2,13.333,16.258,20.16,14.912,5,17.603,11.989,16.363,0
102.87,960.737,15.684,18.107,13.317,7,13.455,8,2,16.373,16.341,19.908,18.52,5,19.473,13.434,17.023,0
157.42,519.529,16.375,16.691,10.99,7,12.393,8,2,18.773,15.837,17.397,17.368,5,17.915,12.222,15.551,0
112.76,649.367,17.392,16.482,12.644,7,12.714,8,2,20.427,14.346,19.547,17.766,5,16.668,8.608,15.685,0
86.78,753.848,18.239,17.626,11.804,7,10.364,8,2,15.244,15.484,19.214,12.591,5,19.891,11.456,15.77,0
199.58,655.53,16.927,17.969,10.617,7,8.558,8,2,13.368,15.205,19.264,14.591,5,17.983,9.763,15.212,0
123.18,746.938,17.751,18.582,11.061,7,12.538,8,2,16.194,15.961,19.064,16.738,5,17.865,11.203,16.545,0
76.81,792.924,17.419,15.851,10.811,7,10.465,8,2,15.826,15.384,21.203,16.753,5,17.29,11.42,14.991,0
114.78,413.269,18.765,16.969,12.484,7,11.795,8,2,15.69,14.611,15.823,18.268,5,17.461,10.671,16.655,1
52.4,712.863,16.065,17.602,10.697,7,11.663,8,2,13.492,15.501,20.012,15.584,5,19.485,10.04,15.855,1
67.15,598.227,18.868,15.556,10.84,7,11.366,8,2,18.134,14.28,18.924,15.022,5,18.101,11.875,15.101,0
205.59,775.507,17.97,17.039,12.218,7,11.583,8,2,16.12,15.991,19.786,18.222,5,18.506,11.052,15.076,0
136.04,632.538,17.011,17.018,11.141,7,12.507,8,2,17.056,15.723,18.816,17.885,5,16.766,10.975,13.601,1
108.23,748.746,19.221,16.673,12.617,7,11.422,8,2,15.189,17.023,19.204,15.74,5,16.535,11.591,15.992,0
143.58,760.466,17.495,18.132,11.323,7,10.859,8,2,16.925,16.541,19.342,16.126,5,17.54,11.282,15.974,0
144.46,563.058,16.749,17.934,10.33,7,9.947,8,2,16.715,14.988,18.425,15.569,5,15.6,9.741,16.088,0
162.33,862.564,18.969,18.749,13.645,7,9.807,8,2,17.674,12.876,19.081,15.284,5,16.794,10.895,15.013,0
154.81,623.319,19.205,17.426,11.538,7,10.73,8,2,14.492,15.127,17.645,13.11,5,18.081,12.194,15.08,1
145.02,667.207,17.276,16.143,13.014,7,10.203,8,2,15.071,15.692,19.032,15.549,5,18.033,10.453,15.337,0
151.53,1029.017,18.236,16.211,13.399,7,13.298,8,2,17.955,14.484,22.098,17.736,5,18.688,12.005,15.587,0
108.66,677.201,17.777,17.471,13.011,7,12.154,8,2,15.426,17.058,18.176,16.299,5,18.656,10.867,14.976,0
109.34,590.037,18.154,15.565,10.937,7,11.457,8,2,12.675,16.382,18.757,15.463,5,18.864,12.062,17.052,0
201.4,593.673,17.828,17.307,10.452,7,11.924,8,2,14.219,17.139,18.367,13.208,5,18.279,11.261,16.454,0
109.05,825.395,16.892,18.618,11.026,7,13.148,8,2,14.785,14.747,19.255,14.203,5,17.432,13.01,15.284,0
117.44,711.983,16.399,18.127,11.723,7,11.968,8,2,16.881,15.637,18.383,16.989,5,18.421,12.109,15.326,1
156.29,652.278,17.396,17.508,12.239,7,10.646,8,2,14.676,16.678,17.829,13.974,5,17.135,11.972,17.074,0
226.83,762.102,16.841,15.99,10.907,7,11.604,8,2,14.555,16.76,20.384,15.165,5,16.289,12.384,16.213,0
185.34,795.976,16.921,18.227,11.886,7,11.897,8,2,17.941,14.992,19.352,13.682,5,17.281,11.535,16.684,1
200.25,575.445,18.353,17.373,9.629,7,10.4,8,2,14.751,16.04,19.464,14.102,5,18.563,8.756,17.75,0
175.61,743.864,15.577,17.614,12.423,7,10.268,8,2,16.806,13.834,18.74,17.305,5,15.416,12.187,16.515,1
95.76,809.652,17.761,18.34,10.896,7,12.305,8,2,17.98,15.418,19.849,15.553,5,19.665,11.487,16.34,0
81.93,675.773,19.601,16.765,11.713,7,10.994,8,2,19.814,16.365,19.369,15.996,5,17.191,10,14.889,1
106.86,510.351,16.667,15.916,11.619,7,12.984,8,2,13.941,14.078,17.524,14.898,5,18.901,11.98,14.019,1
88.59,641.361,17.604,15.146,12.913,7,12.209,8,2,13.97,14.812,19.417,14.597,5,17.484,10.285,15.718,0
116.72,889.803,18.072,19.143,11.208,7,11.946,8,2,12.42,15.591,19.592,15.215,5,20.198,12.767,15.217,0
137.81,575.257,17.75,15.812,12.586,7,11.303,8,2,15.38,16.557,17.721,15.98,5,17.331,12.094,17.553,0
82.84,685.472,18.11,15.956,11.292,7,11.153,8,2,15.17,15.39,19.493,12.104,5,17.559,11.901,15.031,0
114.92,470.617,18.862,15.052,11.883,7,11.992,8,2,16.065,15.677,17.312,17.317,5,17.007,11.942,16.093,0
131.35,809.823,16.429,17.12,11.025,7,11.727,8,2,15.009,16.515,20.254,16.079,5,18.252,12.335,17.573,0
92.42,485.865,18.565,15.458,12.757,7,10.89,8,2,17.6,13.802,17.499,13.396,5,17.76,10.385,16.188,0
136.49,738.901,17.078,17.119,11.874,7,12.062,8,2,18.423,15.501,19.635,13.892,5,19.828,10.869,17.638,0
113.54,829.767,17.598,15.932,11.428,7,10.165,8,2,15.52,14.913,20.827,15.729,5,16.308,12.498,18.82,0
103.95,644.3,16.9,17.303,10.363,7,10.492,8,2,17.024,16.159,19.551,13.914,5,18.444,9.964,15.905,0
178.64,579.236,17.663,14.781,13.089,7,12.356,8,2,19.208,17.098,18.843,15.779,5,18.525,10.337,14.479,0
83.78,780.55,18.844,16.93,12.096,7,11.961,8,2,16.719,15.866,20.572,18.042,5,18.953,9.355,16.266,1
118.78,684.836,17.983,17.321,12.381,7,10.126,8,2,18.057,14.408,18.491,14.873,5,19.303,11.202,16.097,1
73.39,749.41,17.801,17.559,11.121,7,13.258,8,2,16.326,16.281,19.57,12.447,5,18.724,11.406,15.368,0
149.02,704.279,15.682,17.311,10.338,7,10.603,8,2,17.396,15.288,19.603,16.141,5,18.04,11.729,16.48,0
149.94,669.121,18.682,15.285,13.24,7,11.727,8,2,15.661,13.732,18.913,14.828,5,19.554,11.533,16.711,0
98.41,660.197,18.82,16.75,12.168,7,11.065,8,2,16.251,15.306,18.535,14.104,5,19.249,11.308,18.189,1
180.77,521.526,17.189,15.132,10.55,7,10.582,8,2,15.24,14.77,19.01,17.215,5,17.8,10.814,15.354,0
264.2,718.876,17.896,15.605,12.368,7,13.327,8,2,15.67,15.722,19.286,13.628,5,17.119,12.639,17.023,1
97.48,778.044,16.655,16.732,9.829,7,12.451,8,2,14.765,15.5,20.609,15.827,5,16.438,12.473,15.508,1
120.55,696.132,17.52,16.143,13.094,7,13.322,8,2,16.43,14.694,18.986,12.847,5,16.62,11.253,16.151,0
83.07,907.767,14.893,19.186,12.105,7,13.012,8,2,15.705,15.944,19.778,20.644,5,18.692,12.332,15.038,0
134.75,662.325,18.942,17.686,11.295,7,12.249,8,2,14.389,17.072,18.63,16.686,5,17.18,10.762,15.378,0
70.83,805.904,16.778,16.589,12.147,7,13.511,8,2,15.405,15.988,20.696,13.663,5,16.726,10.543,16.888,0
167.63,653.995,16.362,17.479,13.067,7,12.44,8,2,13.301,18.251,17.447,16.289,5,17.968,12.249,14.695,0
158.36,583.634,17.855,17.015,11.813,7,11.284,8,2,14.778,15.464,17.873,15.602,5,16.543,11.076,15.746,0
134.72,586.873,18.481,18.493,10.645,7,12.298,8,2,18.348,14.787,17.356,17.689,5,17.953,11.547,14.515,0
87.11,656.019,17.802,16.562,10.53,7,13.554,8,2,15.919,17.078,19.28,14.671,5,16.087,11.659,16.073,0
193.07,741.499,16.078,17.96,11.376,7,10.05,8,2,15.465,15.832,19.356,15.011,5,17.648,11.167,15.422,1
65.72,873.476,15.926,15.465,12.735,7,11.995,8,2,18.205,17.549,21.532,16.372,5,17.69,11.434,16.971,0
160.97,628.636,18.274,19.079,10.359,7,13.508,8,2,14.947,18.233,17.869,16.086,5,16.133,10.933,15.191,1
134.29,680.677,19.335,15.71,12.006,7,12.596,8,2,14.777,14.669,19.417,15.905,5,15.922,11.254,15.899,1
81.81,816.509,18.481,15.421,12.765,7,11.237,8,2,16.687,14.824,20.906,15.446,5,18.248,10.956,16.723,0
172.21,542.16,17.14,16.041,11.687,7,12.462,8,2,17.751,16.5,17.365,17.068,5,17.305,12.905,15.724,1
138.26,641.526,16.743,16.495,10.115,7,10.157,8,2,16.301,16.114,19.551,14.486,5,15.707,11.367,15.652,0
146.73,750.456,17.362,18.091,12.971,7,12.629,8,2,17.943,14.537,18.311,16.038,5,15.648,11.768,15.787,0
115.63,714.491,18.082,17.224,11.597,7,10.37,8,2,13.451,16.404,19.02,13.704,5,18.156,11.702,16.356,0
158.07,672.041,16.682,17.316,11.173,7,11.946,8,2,15.236,14.739,19.045,16.544,5,17.539,11.11,17.229,0
110.33,673.459,18.223,16.075,11.517,7,13.411,8,2,14.975,16.635,19.569,16.605,5,17.385,10.94,16.256,0
94.47,393.127,17.446,16.046,11.673,7,11.649,8,2,16.828,16.477,16.792,16.611,5,17.232,10.205,13.941,0
123.45,721.342,18.451,16.231,10.801,7,11.813,8,2,16,15.775,19.51,13.771,5,18.606,12.906,16.981,1
178.62,789.677,17.973,16.573,13.854,7,10.969,8,2,16.29,16.917,19.742,13.314,5,17.462,10.326,16.681,0
116.67,820.803,15.599,18.197,12.858,7,11.965,8,2,15.937,15.113,19.153,14.778,5,17.204,11.935,16.083,0
135.48,639.833,17.357,16.662,11.41,7,11.58,8,2,17.16,14.571,18.561,14.86,5,19.01,11.969,15.383,0
85.42,618.153,16.412,17.992,8.986,7,10.702,8,2,15.608,15.462,18.973,17.195,5,17.663,11.367,17.684,0
91.65,794.299,16.904,16.653,12.368,7,11.069,8,2,12.747,16.716,20.085,14.888,5,17.037,11.387,16.964,0
120.95,671.246,17.785,18.311,9.746,7,11.81,8,2,16.042,15.846,19.179,14.942,5,17.823,10.729,15.9,0
64.25,428.041,18.011,16.029,10.716,7,10.815,8,2,15.555,15.338,17.613,15.664,5,16.495,10.114,17.677,0
75.69,744.46,17.306,15.938,13.721,7,11.483,8,2,16.291,15.86,20.042,12.899,5,18.129,9.539,17.44,0
132.99,623.158,17.512,15.935,13.76,7,11.724,8,2,15.095,14.934,17.83,14.876,5,17.957,11.684,14.918,1
149.01,644,16.577,17.554,12.845,7,10.548,8,2,14.654,15.29,18.115,15.176,5,16.835,10.432,16.125,0
113.85,740.24,16.633,16.626,12.729,7,11.179,8,2,14.267,17.136,19.439,16.113,5,16.904,11.204,15.758,1
106.08,652.404,18.541,16.828,13,7,14.331,8,2,17.737,14.727,18.083,16.834,5,17.515,11.229,15.208,0
118.43,696.094,17.664,18.366,11.087,7,11.283,8,2,12.626,14.838,18.871,13.985,5,16.751,10.594,16.169,0
96,525.155,18.472,16.141,8.797,7,10.952,8,2,12.767,13.717,18.406,13.892,5,17.665,12.746,16.7,0
97.6,729.707,16.942,17.536,10.038,7,11.781,8,2,14.602,15.601,19.635,15.645,5,17.66,12.139,16.714,0
83.85,636.035,16.873,15.095,12.734,7,10.494,8,2,17.547,14.976,18.365,12.467,5,19.304,13.183,16.388,0
173.36,672.586,17.376,18.172,10.736,7,10.235,8,2,16.248,15.945,18.783,17.666,5,18.393,10.895,17.061,1
95.53,591.499,18.48,18.29,10.42,7,11.135,8,2,16.202,14.289,17.631,16.09,5,19.771,11.529,16.139,0
